,filename, date, gender, race, yearofbirth, weather, glasses, expression, yaw,Unnamed: 9
11726,90145d17.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,0,90145d17.nef
11727,90145d18.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,0,90145d18.nef
11728,90145d19.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,0,90145d19.nef
11729,90145d20.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,0,90145d20.nef
11730,90145d21.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,0,90145d21.nef
11731,90145d22.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,0,90145d22.nef
11732,90145d23.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,0,90145d23.nef
11733,90145d24.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,0,90145d24.nef
11734,90145d25.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,0,90145d25.nef
11735,90145d26.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,0,90145d26.nef
11736,90145d27.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,0,90145d27.nef
11737,90145d28.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,90,90145d28.nef
11740,90145d31.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,90,90145d31.nef
11741,90145d32.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,90,90145d32.nef
11742,90145d33.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,90,90145d33.nef
11743,90145d34.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,45,90145d34.nef
11744,90145d35.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,45,90145d35.nef
11745,90145d36.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,45,90145d36.nef
11746,90145d37.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,45,90145d37.nef
11747,90145d38.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,45,90145d38.nef
11748,90145d39.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,45,90145d39.nef
11749,90145d43.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,-90,90145d43.nef
11750,90145d44.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,-90,90145d44.nef
11751,90145d45.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,-90,90145d45.nef
11752,90145d46.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,-90,90145d46.nef
11753,90145d47.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,-90,90145d47.nef
11754,90145d48.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,-90,90145d48.nef
11755,90145d49.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,-45,90145d49.nef
11756,90145d50.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,-45,90145d50.nef
11757,90145d51.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,-45,90145d51.nef
11758,90145d52.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,-45,90145d52.nef
11759,90145d53.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,-45,90145d53.nef
11760,90145d54.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,-45,90145d54.nef
11761,90145d55.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,0,90145d55.nef
11762,90145d56.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,0,90145d56.nef
11763,90145d57.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,0,90145d57.nef
11764,90145d58.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,0,90145d58.nef
11765,90145d59.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,0,90145d59.nef
11766,90145d60.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,0,90145d60.nef
11767,90145d61.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,0,90145d61.nef
11768,90145d62.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,0,90145d62.nef
11769,90145d63.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,0,90145d63.nef
11770,90145d64.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,0,90145d64.nef
11771,90145d65.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,0,90145d65.nef
11772,90145d66.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,0,90145d66.nef
11773,90145d67.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,90,90145d67.nef
11774,90145d68.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,90,90145d68.nef
11775,90145d69.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,90,90145d69.nef
11776,90145d70.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,90,90145d70.nef
11777,90145d71.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,90,90145d71.nef
11778,90145d72.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,90,90145d72.nef
11779,90145d73.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,45,90145d73.nef
11780,90145d74.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,45,90145d74.nef
11781,90145d75.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,45,90145d75.nef
11782,90145d76.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,45,90145d76.nef
11783,90145d77.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,45,90145d77.nef
11784,90145d78.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,45,90145d78.nef
11785,90145d95.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,0,90145d95.nef
11786,90145d96.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,-45,90145d96.nef
11787,90145d97.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,-90,90145d97.nef
11788,90145d98.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,45,90145d98.nef
11789,90145d99.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,90,90145d99.nef
11790,90145d100.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,0,90145d100.nef
11791,90145d101.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,-45,90145d101.nef
11792,90145d102.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,-90,90145d102.nef
11793,90145d103.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,45,90145d103.nef
11794,90145d104.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,90,90145d104.nef
11795,90145d105.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,0,90145d105.nef
11796,90145d106.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,-45,90145d106.nef
11797,90145d107.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,-90,90145d107.nef
11798,90145d108.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,45,90145d108.nef
11799,90145d109.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,90,90145d109.nef
11800,90145d110.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,0,90145d110.nef
11801,90145d111.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,-45,90145d111.nef
11802,90145d112.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,-90,90145d112.nef
11803,90145d113.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,45,90145d113.nef
11804,90145d114.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, Happiness,90,90145d114.nef
11805,90146d4.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,-90,90146d4.nef
11808,90146d7.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,-90,90146d7.nef
11811,90146d10.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,-45,90146d10.nef
11812,90146d11.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,-45,90146d11.nef
11813,90146d12.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,-45,90146d12.nef
11814,90146d13.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,-45,90146d13.nef
11815,90146d14.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,-45,90146d14.nef
11816,90146d15.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,-45,90146d15.nef
11817,90146d16.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,0,90146d16.nef
11818,90146d17.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,0,90146d17.nef
11819,90146d18.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,0,90146d18.nef
11820,90146d19.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,0,90146d19.nef
11822,90146d21.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,0,90146d21.nef
11823,90146d22.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,0,90146d22.nef
11824,90146d23.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,0,90146d23.nef
11825,90146d24.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,0,90146d24.nef
11826,90146d25.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,0,90146d25.nef
11827,90146d26.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,0,90146d26.nef
11828,90146d27.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,0,90146d27.nef
11829,90146d28.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,90,90146d28.nef
11830,90146d29.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,90,90146d29.nef
11831,90146d30.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,90,90146d30.nef
11832,90146d31.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,90,90146d31.nef
11833,90146d32.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,90,90146d32.nef
11834,90146d33.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,90,90146d33.nef
11835,90146d34.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, Happiness,45,90146d34.nef
11836,90146d35.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, Happiness,45,90146d35.nef
11837,90146d36.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, prism, BlankStare,45,90146d36.nef
11838,90146d37.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, none, BlankStare,45,90146d37.nef
11839,90146d38.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, Happiness,45,90146d38.nef
11840,90146d39.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Rain, glasses, BlankStare,45,90146d39.nef
11842,90146d44.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,-90,90146d44.nef
11843,90146d45.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,-90,90146d45.nef
11844,90146d46.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,-90,90146d46.nef
11845,90146d47.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,-90,90146d47.nef
11846,90146d48.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,-90,90146d48.nef
11847,90146d49.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,-45,90146d49.nef
11848,90146d50.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,-45,90146d50.nef
11849,90146d51.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,-45,90146d51.nef
11850,90146d52.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,-45,90146d52.nef
11851,90146d53.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,-45,90146d53.nef
11852,90146d54.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,-45,90146d54.nef
11853,90146d55.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,0,90146d55.nef
11854,90146d56.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,0,90146d56.nef
11855,90146d57.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,0,90146d57.nef
11856,90146d58.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,0,90146d58.nef
11857,90146d59.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,0,90146d59.nef
11858,90146d60.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,0,90146d60.nef
11859,90146d61.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,0,90146d61.nef
11860,90146d62.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,0,90146d62.nef
11861,90146d63.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,0,90146d63.nef
11862,90146d64.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,0,90146d64.nef
11863,90146d65.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,0,90146d65.nef
11864,90146d66.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,0,90146d66.nef
11865,90146d67.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,90,90146d67.nef
11867,90146d69.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,90,90146d69.nef
11868,90146d70.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,90,90146d70.nef
11869,90146d71.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,90,90146d71.nef
11870,90146d72.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,90,90146d72.nef
11871,90146d73.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, Happiness,45,90146d73.nef
11872,90146d74.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, Happiness,45,90146d74.nef
11873,90146d75.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, prism, BlankStare,45,90146d75.nef
11874,90146d76.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, none, BlankStare,45,90146d76.nef
11875,90146d77.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, Happiness,45,90146d77.nef
11876,90146d78.nef, 2009-08-08 00:00:00, Male, Black-or-African-American,1990, Inside, glasses, BlankStare,45,90146d78.nef
11877,90146d94.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,0,90146d94.nef
11878,90146d95.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,-45,90146d95.nef
11879,90146d96.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,-90,90146d96.nef
11880,90146d97.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,45,90146d97.nef
11881,90146d98.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,90,90146d98.nef
11882,90146d99.nef, 2010-08-08 00:00:00,Male,Black-or-African-American,1990, Inside, none, BlankStare,0,90146d99.nef
